TYPE	CORPUS	TEXTCODE	original_arabish	CODE	original_WORDS	original_TOKEN	POS	original_LEMMA	nota radice	GOVERNORATE	original_GOVERNORATE	AGE_RANGE	GENDER
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	din	arabizi	دين	دين	NOUN	دين	دين	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	mella	arabizi	ملّة	ملّة	NOUN-NSUFF_FEM_SG	ملّة	ملل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	thaniyan	arabizi	ثانيا	ثانيا	ADV	ثانيا	ثني	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	enna7iwoulou	arabizi	نحيوا له	نحيوا+ل+ه	IV1P-IV-IVSUFF_SUBJ:P+[PREP+PRON_3MS]IVSUFF_IO:3MS	نحّى	نحو	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	mella	arabizi	ملّة	ملّة	NOUN-NSUFF_FEM_SG	ملّة	ملل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	mella	arabizi	مالا	مالا	CONJ	مالا	ميل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	bech	arabizi	باش	باش	FUT_PART	باش	باش	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	yji	arabizi	يجي	يجي	IV3MS-IV	جا	جي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	lel	arabizi	لال	ل+ال	PREP+DET	ل	ل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	tari9	arabizi	طريق	طريق	NOUN	طريق	طرق	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	moss	arabizi	مس	مس	ABBREV	مستقيم	ABBREV	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	...	arabizi	...	...	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Ta9im	arabizi	تقيم	تقيم	ABBREV	مستقيم	ABBREV	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	thalitahn	arabizi	ثالثا	ثالثا	ADV	ثالثا	ثلث	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ennrodouh	arabizi	نردّواه	نردّوا+ه	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_SUBJ:3MS	ردّ	ردد	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	dhaya3	arabizi	ضايع	ضايع	ADJ	ضايع	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	mouch	arabizi	موش	موش	NEG_PART	مش	مشش	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	3aref	arabizi	عارف	عارف	ADJ	عارف	عرف	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	rou7ou	arabizi	روحه	روح+ه	NOUN+POSS_PRON_3MS	روح	ريح	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	achkoun	arabizi	شكون	شكون	REL_PRON	شكون	شكون	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	rabi3an	arabizi	رابعا	رابعا	ADV	رابعا	ربع	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	enna7iwoulou	arabizi	نحيوا له	نحيوا+ل+ه	IV1P-IV-IVSUFF_SUBJ:P+[PREP+PRON_3MS]IVSUFF_IO:3MS	نحّى	نحو	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	houwitou	arabizi	هويّته	هويّة+ه	NOUN-NSUFF_FEM_SG+POSS_PRON_3MS	هويّة	هيي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	enlabsouh	arabizi	نلبسواه	نلبسوا+ه	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_SUBJ:3MS	لبس	لبس	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	houwiya	arabizi	هويّة	هويّة	NOUN-NSUFF_FEM_SG	هويّة	هيي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	jdida	arabizi	جديدة	جديدة	ADJ-NSUFF_FEM_SG	جديد	جدد	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	9amiss	arabizi	قميص	قميص	NOUN	قميص	قمص	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	yabonbek	arabizi	يبونبك	يبونب+ك	IV3MS-IV+IVSUFF_DO:2S	بونب	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	le7ya	arabizi	لحية	لحية	NOUN-NSUFF_FEM_SG	لحية	لحي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ki	arabizi	كي	كي	CONJ	كي	كيي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	le7yet	arabizi	لحية	لحية	NOUN-NSUFF_FEM_SG	لحية	لحي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	3atrouss	arabizi	عتروس	عتروس	NOUN	عتروس	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	mella	arabizi	ملّا	ملّا	INTERJ	ملّا	INTERJ	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	kifech	arabizi	كيفاش	كيفاش	INTERROG_PRON	كيفاش	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	bech	arabizi	باش	باش	FUT_PART	باش	باش	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ne5etmouha	arabizi	نختموها	نختموا+ها	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_DO:3FS	ختم	ختم	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	...	arabizi	...	...	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	5amissan	arabizi	خامسا	خامسا	ADV	خامسا	خمس	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	nou3douh	arabizi	نعدّواه	نعدّوا+ه	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_DO:3MS	عدّى	عدد	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	eb	arabizi	ب	ب	PREP	ب	ب	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	areb3a	arabizi	اربع	اربع	NOUN_NUM	اربع	NOUN_NUM	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	nssaa	arabizi	نسا	نسا	NOUN	نسا	نسي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	enwa7louh	arabizi	نوحّلوه	نوحّلوا+ه	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_DO:3MS	وحّل	وحل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	9al	arabizi	قال	قال	PV-PVSUFF_SUBJ:3MS	قال	قول	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	achnouwa	arabizi	اشنهو	اشن+هو	INTERROG_PRON+PRON_3MS	اش	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	sonna	arabizi	سنّة	سنّة	NOUN-NSUFF_FEM_SG	سنّة	سني	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	mo2akda	arabizi	مؤكدة	مؤكدة	ADJ-NSUFF_FEM_SG	مؤكد	اكد	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	kida	arabizi	كيدا	كيدا	NOUN	كيدا	كيد	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	kima	arabizi	كيما	كيما	CONJ	كيما	كي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	y	arabizi	ي	ي	ABBREV	ي	ABBREV	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	9oul	arabizi	قول	قول	ABBREV	قال	ABBREV	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	mass	arabizi	مس	مس	ABBREV	مسلّية	ABBREV	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	...	arabizi	...	...	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	li	arabizi	ل	ل	ABBREV	ل	ABBREV	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ya	arabizi	يا	يا	ABBREV	يا	ABBREV	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	rabbi	arabizi	ربّي	ربّ+ي	NOUN+POSS_PRON_1S	ربّ	ربب	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	masri	arabizi	مصري	مصري	ADJ	مصري	صرر	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	..	arabizi	...	...	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	sadisan	arabizi	سادسا	سادسا	ADV	سادسا	سدس	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wa	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	5itamouha	arabizi	ختامها	ختام+ها	NOUN+POSS_PRON_3FS	ختام	ختم	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	messek	arabizi	مسك	مسك	NOUN	مسك	مسس	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ya	arabizi	يا	يا	VOC_PART	يا	يا	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	rou7i	arabizi	روحي	روح+ي	NOUN+POSS_PRON_1S	روح	ريح	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	enbi3ouh	arabizi	نبعوه	نبعوا+ه	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_DO:3MS	باع	بيع	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	lel	arabizi	لال	ل+ال	PREP+DET	ل	ل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ghir	arabizi	غير	غير	NOUN	غير	غير	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	nou3douh	arabizi	نوعدوه	نوعدوا+ه	IV1P-IV-IVSUFF_SUBJ:P+IVSUFF_DO:3MS	وعد	يعد	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	eb	arabizi	ب	ب	PREP	ب	ب	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	3icha	arabizi	عيشة	عيشة	NOUN-NSUFF_FEM_SG	عيشة	عيش	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	a7sen	arabizi	احسن	احسن	ADJ_COMP	احسن	حسن	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	a7sen	arabizi	احسن	احسن	ADJ_COMP	احسن	حسن	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	.	arabizi	.	.	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	9otlou	arabizi	قلت له	قلت+ل+ه	PV-PVSUFF_SUBJ:1S+[PREP+PRON_3MS]PVSUFF_IO:3MS	قال	قول	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ya	arabizi	يا	يا	VOC_PART	يا	يا	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	mo7senn	arabizi	محسن	محسن	NOUN_PROP	محسن	NOUN_PROP	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	hawou	arabizi	هاه	ها+ه	FOCUS_PART+PRON_3MS	هو	هو	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	3icha	arabizi	عيشة	عيشة	NOUN-NSUFF_FEM_SG	عيشة	عيش	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	walla	arabizi	ولا	ولا	CONJ	ولا	ولا	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	lawa7	arabizi	لوّح	لوّح	CV2S-CV	لوّح	لوح	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	aya	arabizi	ايّ	ايّ	INTERJ	ايّ	INTERJ	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	barra	arabizi	برّا	برّا	INTERJ	برّا	INTERJ	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	aghssel	arabizi	اغسل	اغسل	CV2S-CV	غسل	غسل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	thnoub	arabizi	ذنوب	ذنوب	NOUN	ذنب	ذنب	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ija	arabizi	اجا	اجا	CV2S-CV	جا	جي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	salli	arabizi	صلّي	صلّي	CV2S-CV	صلّى	صلي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	slet	arabizi	صلاة	صلاة	NOUN-NSUFF_FEM_SG	صلاة	صلي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	goyedd	arabizi	قيد	قيد	NOUN	قيد	قيد	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	jem3a	arabizi	جمعة	جمعة	NOUN-NSUFF_FEM_SG	جمعة	جمع	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	a3yed	arabizi	اعيد	اعيد	NOUN	عيد	عيد	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	...	arabizi	...	...	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	ar9am	arabizi	ارقام	ارقام	NOUN	رقم	رقم	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	9iyassiya	arabizi	قياسيّة	قياسيّة	ADJ-NSUFF_FEM_SG	قياسيّ	قيس	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	rapport	foreign	rapport	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	d'otopsi	foreign	d'otopsi	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	Publié	foreign	Publié	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	par	foreign	par	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	hatem	arabizi	حاتم	حاتم	NOUN_PROP	حاتم	NOUN_PROP	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	jouher	arabizi	جوهر	جوهر	NOUN_PROP	جوهر	NOUN_PROP	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	à	foreign	à	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	14:32	foreign	14:32	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	Réactions	foreign	Réactions	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	:	arabizi	:	:	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Aucun	foreign	Aucun	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	commentaire	foreign	commentaire	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	:	arabizi	:	:	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Envoyer	foreign	Envoyer	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	par	foreign	par	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	e-mail	foreign	e-mail	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120511	BlogThis	foreign	BlogThis	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Partager	foreign	Partager	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	sur	foreign	sur	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Twitter	foreign	Twitter	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Partager	foreign	Partager	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	sur	foreign	sur	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Facebook	foreign	Facebook	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Partager	foreign	Partager	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	sur	foreign	sur	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120511	Pinterest	foreign	Pinterest	foreign	foreign	foreign	foreign	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120203	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	A5	arabizi	اخ	اخ	NOUN	خو	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	sallafi	arabizi	سلفي	سلفي	ADJ	سلف	سلف	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	3ach	arabizi	عاش	عاش	PV-PVSUFF_SUBJ:3MS	عاش	عيش	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	maghreb	arabizi	مغرب	مغرب	NOUN_PROP	مغرب	NOUN_PROP	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	3arabi	arabizi	عربي	عربي	ADJ	عربي	عرب	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	wou	arabizi	و	و	CONJ	و	و	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	takbir	arabizi	تكبر	تكبر	PV-PVSUFF_SUBJ:3MS	كبر	كبر	Tunis	Tunis	25-35	M
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
blog	humor_noir.json	20120203	brabbi	arabizi	بربّي	ب+ربّ+ي	[PREP+NOUN+POSS_PRON_1S]INTERJ	ربّ	ربب	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	5ouya	arabizi	خويا	خو+يا	NOUN+POSS_PRON_1S	خو	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	9olli	arabizi	قل لي	قل+ل+ي	CV2S-CV+[PREP+PRON_1S]CVSUFF_IO:1S	قال	قول	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	a5	arabizi	اخ	اخ	NOUN	خو	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	sallafi	arabizi	سلفي	سلفي	ADJ	سلف	سلف	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	9otlou	arabizi	قلت له	قلت+ل+ه	PV-PVSUFF_SUBJ:1S+[PREP+PRON_3MS]PVSUFF_IO:3MS	قال	قول	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	lé	arabizi	لا	لا	NEG_PART	لا	لا	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	3amel	arabizi	عامل	عامل	ADJ	عامل	عمل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	le7ya	arabizi	لحية	لحية	NOUN	لحية	لحي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	3al	arabizi	عال	ع+ال	PREP+DET	على	علي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	faza	arabizi	فازة	فازة	NOUN-NSUFF_FEM_SG	فازة	فأز	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	9alli	arabizi	قال لي	قال+ل+ي	PV-PVSUFF_SUBJ:1S+[PREP+PRON_1S]PVSUFF_IO:1S	قال	قول	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	mella	arabizi	مالا	مالا	CONJ	مالا	ميل	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	el	arabizi	ال	ما	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	A5	arabizi	اخ	اخ	NOUN	خو	nan	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	mettha9eff	arabizi	مالثقافة	م+ال+ثقافة	PREP+DET+NOUN-NSUFF_FEM_SG	ثقافة	ثقف	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	9otlou	arabizi	قلت له	قلت+ل+ه	PV-PVSUFF_SUBJ:1S+[PREP+PRON_3MS]PVSUFF_IO:3MS	قال	قول	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	ken	arabizi	كان	كان	SUB_CONJ	كان	كون	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	tha9affa	arabizi	ثقافة	ثقافة	NOUN-NSUFF_FEM_SG	ثقافة	ثقف	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	hroub	arabizi	هروب	هروب	ADJ	هروب	هرب	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	,	arabizi	,	,	PUNC	PUNC	PUNC	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	ki	arabizi	كي	كي	SUB_CONJ	كي	كيي	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	el	arabizi	ال	ال	DET	ال	ال	Tunis	Tunis	25-35	M
blog	humor_noir.json	20120203	rjouliya	arabizi	رجولية	رجولية	NOUN-NSUFF_FEM_SG	رجولية	رجل	Tunis	Tunis	25-35	M
